"year,"" month"",""carrier"",""carrier_name"",""airport"",""airport_name"",""arr_flights"",""arr_del15"",""carrier_ct"","" weather_ct"",""nas_ct"",""security_ct"",""late_aircraft_ct"",""arr_cancelled"",""arr_diverted"","" arr_delay"","" carrier_delay"",""weather_delay"",""nas_delay"",""security_delay"",""late_aircraft_delay"","
"2020,12,""DL"",""Delta Air Lines Inc."",""PHX"",""Phoenix, AZ: Phoenix Sky Harbor International"",734.00,147.00,42.94,2.50,85.38,0.00,16.18,8.00,1.00,6314.00,2687.00,375.00,2465.00,0.00,787.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""PIT"",""Pittsburgh, PA: Pittsburgh International"",141.00,13.00,8.84,0.00,2.74,0.00,1.41,1.00,0.00,512.00,368.00,0.00,100.00,0.00,44.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""PNS"",""Pensacola, FL: Pensacola International"",188.00,14.00,8.71,0.00,4.07,1.00,0.22,0.00,0.00,451.00,290.00,0.00,94.00,60.00,7.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""PSP"",""Palm Springs, CA: Palm Springs International"",25.00,5.00,1.66,0.00,3.34,0.00,0.00,2.00,0.00,172.00,58.00,0.00,114.00,0.00,0.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""PWM"",""Portland, ME: Portland International Jetport"",29.00,1.00,0.98,0.00,0.02,0.00,0.00,0.00,1.00,50.00,49.00,0.00,1.00,0.00,0.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""RDU"",""Raleigh/Durham, NC: Raleigh-Durham International"",330.00,28.00,9.52,0.00,14.29,0.00,4.18,1.00,1.00,889.00,408.00,0.00,362.00,0.00,119.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""RIC"",""Richmond, VA: Richmond International"",171.00,15.00,6.99,0.00,7.55,0.00,0.45,0.00,0.00,536.00,344.00,0.00,178.00,0.00,14.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""RNO"",""Reno, NV: Reno/Tahoe International"",82.00,11.00,3.60,0.00,5.67,0.00,1.73,0.00,0.00,437.00,268.00,0.00,122.00,0.00,47.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""ROC"",""Rochester, NY: Greater Rochester International"",31.00,3.00,1.35,0.00,1.01,0.00,0.64,0.00,0.00,85.00,37.00,0.00,25.00,0.00,23.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""RSW"",""Fort Myers, FL: Southwest Florida International"",631.00,101.00,31.72,0.82,54.87,0.00,13.59,8.00,0.00,4967.00,2079.00,34.00,1838.00,0.00,1016.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""SAN"",""San Diego, CA: San Diego International"",516.00,71.00,18.97,1.64,47.27,0.00,3.13,5.00,0.00,2689.00,1009.00,148.00,1440.00,0.00,92.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""SAT"",""San Antonio, TX: San Antonio International"",166.00,36.00,8.47,0.00,23.06,0.00,4.47,0.00,0.00,1359.00,624.00,0.00,578.00,0.00,157.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""SAV"",""Savannah, GA: Savannah/Hilton Head International"",171.00,12.00,8.31,0.00,2.69,0.00,1.00,2.00,0.00,632.00,539.00,0.00,68.00,0.00,25.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""SDF"",""Louisville, KY: Louisville Muhammad Ali International"",59.00,3.00,1.84,0.00,0.52,0.00,0.64,0.00,0.00,154.00,120.00,0.00,20.00,0.00,14.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""SEA"",""Seattle, WA: Seattle/Tacoma International"",1669.00,155.00,54.10,5.43,79.12,0.00,16.35,27.00,2.00,10126.00,5677.00,600.00,2768.00,0.00,1081.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""SFO"",""San Francisco, CA: San Francisco International"",533.00,82.00,25.15,2.42,47.77,0.00,6.66,9.00,0.00,3801.00,1710.00,332.00,1352.00,0.00,407.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""SJC"",""San Jose, CA: Norman Y. Mineta San Jose International"",30.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,18.00,0.00,0.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""SJU"",""San Juan, PR: Luis Munoz Marin International"",205.00,17.00,8.74,1.50,6.32,0.00,0.44,7.00,0.00,737.00,396.00,149.00,184.00,0.00,8.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""SLC"",""Salt Lake City, UT: Salt Lake City International"",3649.00,497.00,147.03,5.42,252.35,0.00,92.21,38.00,0.00,26723.00,10940.00,995.00,7448.00,0.00,7340.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""SMF"",""Sacramento, CA: Sacramento International"",290.00,57.00,26.94,1.80,22.83,0.00,5.43,3.00,1.00,2829.00,1933.00,99.00,590.00,0.00,207.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""SNA"",""Santa Ana, CA: John Wayne Airport-Orange County"",188.00,44.00,18.38,0.00,23.94,0.00,1.68,3.00,1.00,1812.00,1022.00,0.00,677.00,0.00,113.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""SRQ"",""Sarasota/Bradenton, FL: Sarasota/Bradenton International"",185.00,21.00,8.66,1.57,9.21,0.00,1.56,3.00,0.00,853.00,421.00,81.00,267.00,0.00,84.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""STL"",""St. Louis, MO: St Louis Lambert International"",233.00,35.00,15.23,0.00,14.99,0.00,4.78,1.00,0.00,1563.00,856.00,0.00,445.00,0.00,262.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""STT"",""Charlotte Amalie, VI: Cyril E King"",115.00,13.00,4.78,0.99,7.24,0.00,0.00,1.00,0.00,814.00,282.00,262.00,270.00,0.00,0.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""STX"",""Christiansted, VI: Henry E. Rohlsen"",20.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,208.00,208.00,0.00,0.00,0.00,0.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""SYR"",""Syracuse, NY: Syracuse Hancock International"",32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""TLH"",""Tallahassee, FL: Tallahassee International"",31.00,3.00,2.77,0.00,0.23,0.00,0.00,0.00,0.00,178.00,162.00,0.00,16.00,0.00,0.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""TPA"",""Tampa, FL: Tampa International"",977.00,166.00,60.11,2.67,81.89,0.00,21.33,18.00,1.00,7251.00,2942.00,280.00,2936.00,0.00,1093.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""TUL"",""Tulsa, OK: Tulsa International"",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""TUS"",""Tucson, AZ: Tucson International"",80.00,12.00,1.34,0.33,9.31,0.00,1.02,2.00,0.00,442.00,99.00,30.00,244.00,0.00,69.00,"
"2020,12,""DL"",""Delta Air Lines Inc."",""VPS"",""Valparaiso, FL: Eglin AFB Destin Fort Walton Beach"",121.00,5.00,2.95,0.00,2.05,0.00,0.00,0.00,0.00,155.00,118.00,0.00,37.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""ABQ"",""Albuquerque, NM: Albuquerque International Sunport"",3.00,1.00,0.06,0.00,0.94,0.00,0.00,0.00,0.00,17.00,1.00,0.00,16.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""ALB"",""Albany, NY: Albany International"",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""ATL"",""Atlanta, GA: Hartsfield-Jackson Atlanta International"",215.00,10.00,3.89,0.00,5.14,0.00,0.97,1.00,0.00,410.00,170.00,0.00,178.00,0.00,62.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""AUS"",""Austin, TX: Austin - Bergstrom International"",52.00,4.00,2.60,0.00,0.40,0.00,1.00,0.00,0.00,157.00,85.00,0.00,17.00,0.00,55.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""BDL"",""Hartford, CT: Bradley International"",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""BIL"",""Billings, MT: Billings Logan International"",8.00,1.00,0.02,0.00,0.58,0.00,0.40,0.00,0.00,48.00,1.00,0.00,28.00,0.00,19.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""BIS"",""Bismarck/Mandan, ND: Bismarck Municipal"",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""BMI"",""Bloomington/Normal, IL: Central Il Regional Airport at Bloomington"",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""BNA"",""Nashville, TN: Nashville International"",49.00,3.00,0.43,0.74,1.77,0.00,0.06,0.00,0.00,125.00,21.00,45.00,56.00,0.00,3.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""BOS"",""Boston, MA: Logan International"",21.00,3.00,0.19,0.00,2.81,0.00,0.00,0.00,0.00,120.00,5.00,0.00,115.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""BTV"",""Burlington, VT: Burlington International"",1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,36.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""BUF"",""Buffalo, NY: Buffalo Niagara International"",39.00,4.00,2.00,0.57,0.88,0.00,0.55,0.00,0.00,330.00,125.00,59.00,90.00,0.00,56.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""BWI"",""Baltimore, MD: Baltimore/Washington International Thurgood Marshall"",24.00,4.00,2.39,0.00,0.72,0.00,0.89,0.00,0.00,157.00,96.00,0.00,33.00,0.00,28.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""BZN"",""Bozeman, MT: Bozeman Yellowstone International"",9.00,2.00,0.00,0.00,0.69,0.00,1.31,0.00,0.00,111.00,0.00,0.00,11.00,0.00,100.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""CHS"",""Charleston, SC: Charleston AFB/International"",11.00,1.00,0.81,0.00,0.19,0.00,0.00,0.00,0.00,37.00,30.00,0.00,7.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""CID"",""Cedar Rapids/Iowa City, IA: The Eastern Iowa"",14.00,2.00,1.41,0.00,0.59,0.00,0.00,0.00,0.00,87.00,66.00,0.00,21.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""CLE"",""Cleveland, OH: Cleveland-Hopkins International"",258.00,35.00,6.70,0.00,21.48,0.00,6.82,0.00,0.00,1468.00,272.00,0.00,903.00,0.00,293.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""CLT"",""Charlotte, NC: Charlotte Douglas International"",44.00,3.00,2.45,0.00,0.55,0.00,0.00,0.00,0.00,105.00,93.00,0.00,12.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""CMH"",""Columbus, OH: John Glenn Columbus International"",14.00,2.00,0.97,0.00,1.03,0.00,0.00,0.00,0.00,99.00,34.00,0.00,65.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""COS"",""Colorado Springs, CO: City of Colorado Springs Municipal"",50.00,1.00,0.03,0.00,0.97,0.00,0.00,0.00,0.00,77.00,2.00,0.00,75.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""CVG"",""Cincinnati, OH: Cincinnati/Northern Kentucky International"",131.00,7.00,3.11,0.00,2.88,0.00,1.01,0.00,0.00,417.00,292.00,0.00,51.00,0.00,74.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""DCA"",""Washington, DC: Ronald Reagan Washington National"",64.00,8.00,2.04,0.00,4.43,0.00,1.53,0.00,0.00,190.00,49.00,0.00,81.00,0.00,60.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""DEN"",""Denver, CO: Denver International"",1549.00,193.00,39.80,3.19,109.84,0.00,40.16,4.00,0.00,9752.00,2645.00,354.00,4816.00,0.00,1937.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""DFW"",""Dallas/Fort Worth, TX: Dallas/Fort Worth International"",93.00,22.00,6.48,0.00,9.86,0.00,5.66,0.00,0.00,1085.00,560.00,0.00,330.00,0.00,195.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""DSM"",""Des Moines, IA: Des Moines International"",11.00,3.00,0.98,0.00,1.68,0.00,0.34,0.00,0.00,80.00,19.00,0.00,49.00,0.00,12.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""DTW"",""Detroit, MI: Detroit Metro Wayne County"",48.00,2.00,1.00,0.00,0.12,0.00,0.88,0.00,0.00,128.00,24.00,0.00,12.00,0.00,92.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""ELP"",""El Paso, TX: El Paso International"",8.00,2.00,0.06,0.00,1.66,0.00,0.28,0.00,0.00,70.00,3.00,0.00,52.00,0.00,15.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""EWR"",""Newark, NJ: Newark Liberty International"",70.00,5.00,1.80,0.00,3.20,0.00,0.00,3.00,0.00,234.00,146.00,0.00,88.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""FAR"",""Fargo, ND: Hector International"",9.00,1.00,0.81,0.00,0.19,0.00,0.00,0.00,0.00,26.00,21.00,0.00,5.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""FAT"",""Fresno, CA: Fresno Yosemite International"",15.00,2.00,0.32,0.00,1.68,0.00,0.00,0.00,0.00,45.00,6.00,0.00,39.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""FSD"",""Sioux Falls, SD: Joe Foss Field"",11.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""GEG"",""Spokane, WA: Spokane International"",5.00,2.00,1.04,0.00,0.18,0.00,0.78,0.00,0.00,92.00,27.00,0.00,12.00,0.00,53.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""GRB"",""Green Bay, WI: Green Bay Austin Straubel International"",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""GRR"",""Grand Rapids, MI: Gerald R. Ford International"",21.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,22.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""HRL"",""Harlingen/San Benito, TX: Valley International"",4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,38.00,0.00,0.00,38.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""HSV"",""Huntsville, AL: Huntsville International-Carl T Jones Field"",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""IAD"",""Washington, DC: Washington Dulles International"",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""IAH"",""Houston, TX: George Bush Intercontinental/Houston"",97.00,23.00,6.62,0.38,13.26,0.00,2.74,0.00,0.00,900.00,232.00,45.00,360.00,0.00,263.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""IND"",""Indianapolis, IN: Indianapolis International"",32.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,77.00,0.00,0.00,77.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""ISP"",""Islip, NY: Long Island MacArthur"",101.00,9.00,2.43,0.00,2.89,0.00,3.68,3.00,0.00,499.00,101.00,0.00,106.00,0.00,292.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""JAX"",""Jacksonville, FL: Jacksonville International"",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""LAS"",""Las Vegas, NV: McCarran International"",672.00,47.00,13.87,0.92,19.19,0.00,13.02,1.00,0.00,2558.00,1041.00,186.00,604.00,0.00,727.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""LAX"",""Los Angeles, CA: Los Angeles International"",133.00,12.00,5.43,0.27,4.77,0.00,1.54,0.00,0.00,585.00,331.00,13.00,142.00,0.00,99.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""LGA"",""New York, NY: LaGuardia"",55.00,2.00,1.78,0.00,0.06,0.00,0.16,1.00,0.00,180.00,170.00,0.00,5.00,0.00,5.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""LIT"",""Little Rock, AR: Bill and Hillary Clinton Nat Adams Field"",12.00,1.00,0.00,0.00,0.33,0.00,0.67,0.00,0.00,33.00,0.00,0.00,11.00,0.00,22.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""MCI"",""Kansas City, MO: Kansas City International"",15.00,1.00,0.00,0.68,0.32,0.00,0.00,0.00,0.00,59.00,0.00,40.00,19.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""MCO"",""Orlando, FL: Orlando International"",911.00,126.00,33.90,3.09,61.14,0.00,27.88,6.00,0.00,7868.00,3035.00,189.00,2927.00,0.00,1717.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""MDT"",""Harrisburg, PA: Harrisburg International"",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""MEM"",""Memphis, TN: Memphis International"",19.00,2.00,1.88,0.00,0.13,0.00,0.00,0.00,0.00,66.00,61.00,0.00,5.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""MIA"",""Miami, FL: Miami International"",139.00,17.00,2.61,0.29,10.65,0.00,3.45,3.00,0.00,1087.00,180.00,16.00,604.00,0.00,287.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""MKE"",""Milwaukee, WI: General Mitchell International"",49.00,2.00,0.06,0.00,1.00,0.00,0.94,0.00,0.00,48.00,2.00,0.00,17.00,0.00,29.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""MSN"",""Madison, WI: Dane County Regional-Truax Field"",12.00,1.00,0.60,0.00,0.27,0.00,0.13,0.00,0.00,15.00,9.00,0.00,4.00,0.00,2.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""MSP"",""Minneapolis, MN: Minneapolis-St Paul International"",39.00,6.00,2.33,0.46,2.02,0.00,1.18,1.00,0.00,216.00,88.00,18.00,56.00,0.00,54.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""MSY"",""New Orleans, LA: Louis Armstrong New Orleans International"",24.00,6.00,1.79,0.00,3.21,0.00,1.00,0.00,0.00,190.00,93.00,0.00,79.00,0.00,18.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""MYR"",""Myrtle Beach, SC: Myrtle Beach International"",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""OKC"",""Oklahoma City, OK: Will Rogers World"",17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""OMA"",""Omaha, NE: Eppley Airfield"",35.00,2.00,0.94,0.32,0.68,0.00,0.06,0.00,0.00,51.00,16.00,11.00,23.00,0.00,1.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""ONT"",""Ontario, CA: Ontario International"",17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""ORD"",""Chicago, IL: Chicago O'Hare International"",103.00,9.00,1.26,0.00,5.86,0.00,1.88,2.00,0.00,590.00,165.00,0.00,202.00,0.00,223.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""ORF"",""Norfolk, VA: Norfolk International"",19.00,4.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,116.00,19.00,0.00,70.00,0.00,27.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""PBI"",""West Palm Beach/Palm Beach, FL: Palm Beach International"",47.00,8.00,1.00,0.60,5.40,0.00,1.00,2.00,0.00,464.00,55.00,24.00,358.00,0.00,27.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""PDX"",""Portland, OR: Portland International"",51.00,2.00,0.31,0.00,1.69,0.00,0.00,0.00,0.00,46.00,5.00,0.00,41.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""PHL"",""Philadelphia, PA: Philadelphia International"",294.00,31.00,8.50,0.00,10.38,0.00,12.11,2.00,0.00,1440.00,394.00,0.00,364.00,0.00,682.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""PHX"",""Phoenix, AZ: Phoenix Sky Harbor International"",236.00,28.00,10.26,1.24,12.46,0.00,4.04,0.00,0.00,1431.00,495.00,22.00,414.00,0.00,500.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""PIT"",""Pittsburgh, PA: Pittsburgh International"",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""PNS"",""Pensacola, FL: Pensacola International"",23.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,57.00,0.00,0.00,57.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""PSP"",""Palm Springs, CA: Palm Springs International"",4.00,1.00,0.34,0.00,0.61,0.00,0.05,0.00,0.00,76.00,26.00,0.00,46.00,0.00,4.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""PVD"",""Providence, RI: Theodore Francis Green State"",21.00,1.00,0.00,0.00,0.70,0.00,0.30,1.00,0.00,27.00,0.00,0.00,19.00,0.00,8.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""PWM"",""Portland, ME: Portland International Jetport"",19.00,3.00,1.73,0.00,1.27,0.00,0.00,0.00,0.00,71.00,35.00,0.00,36.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""RDU"",""Raleigh/Durham, NC: Raleigh-Durham International"",60.00,3.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,107.00,64.00,0.00,43.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""RNO"",""Reno, NV: Reno/Tahoe International"",15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""RSW"",""Fort Myers, FL: Southwest Florida International"",171.00,18.00,3.45,0.06,10.70,0.00,3.79,1.00,0.00,817.00,107.00,8.00,438.00,0.00,264.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""SAN"",""San Diego, CA: San Diego International"",107.00,3.00,0.50,0.18,1.82,0.00,0.50,0.00,0.00,137.00,23.00,7.00,77.00,0.00,30.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""SAT"",""San Antonio, TX: San Antonio International"",43.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,51.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""SAV"",""Savannah, GA: Savannah/Hilton Head International"",3.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,54.00,0.00,0.00,0.00,0.00,54.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""SDF"",""Louisville, KY: Louisville Muhammad Ali International"",8.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""SEA"",""Seattle, WA: Seattle/Tacoma International"",45.00,5.00,1.58,0.00,3.38,0.00,0.04,0.00,0.00,133.00,30.00,0.00,102.00,0.00,1.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""SFO"",""San Francisco, CA: San Francisco International"",72.00,3.00,1.92,0.00,1.06,0.00,0.03,0.00,0.00,181.00,147.00,0.00,32.00,0.00,2.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""SJC"",""San Jose, CA: Norman Y. Mineta San Jose International"",14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""SJU"",""San Juan, PR: Luis Munoz Marin International"",139.00,15.00,5.22,0.00,8.00,0.00,1.78,1.00,0.00,843.00,264.00,0.00,439.00,0.00,140.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""SLC"",""Salt Lake City, UT: Salt Lake City International"",126.00,14.00,6.90,0.45,3.47,0.00,3.18,0.00,0.00,737.00,520.00,19.00,95.00,0.00,103.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""SMF"",""Sacramento, CA: Sacramento International"",40.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,49.00,24.00,25.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""SNA"",""Santa Ana, CA: John Wayne Airport-Orange County"",30.00,1.00,0.46,0.00,0.54,0.00,0.00,0.00,0.00,37.00,17.00,0.00,20.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""SRQ"",""Sarasota/Bradenton, FL: Sarasota/Bradenton International"",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""STL"",""St. Louis, MO: St Louis Lambert International"",60.00,3.00,1.10,0.00,1.00,0.00,0.90,0.00,0.00,272.00,60.00,0.00,18.00,0.00,194.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""SYR"",""Syracuse, NY: Syracuse Hancock International"",28.00,3.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,161.00,43.00,0.00,0.00,0.00,118.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""TPA"",""Tampa, FL: Tampa International"",133.00,12.00,1.35,0.53,8.15,0.00,1.98,0.00,0.00,443.00,35.00,30.00,211.00,0.00,167.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""TTN"",""Trenton, NJ: Trenton Mercer"",85.00,10.00,0.74,0.00,6.40,0.00,2.86,1.00,1.00,934.00,320.00,0.00,150.00,0.00,464.00,"
"2020,12,""F9"",""Frontier Airlines Inc."",""TUL"",""Tulsa, OK: Tulsa International"",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"
